title,price,color,timestamp,url,buitenlaag,material,newarrival
Tricot top met lange mouwen,"€ 29,99",Zwart/wit gestreept,1679552977,https://www2.hm.com/nl_nl/productpage.1135693004.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
"Peplumblouse met V-hals en knopen
& Other Stories","€ 79,00",Witte bloemenprint,1679553015,https://www2.hm.com/nl_nl/productpage.1152281001.html,Buitenlaag:Viscose 100%,No material,New Arrival
"Ruimvallende cargobroek van katoen met lage taille
Monki","€ 40,00",Offwhite,1679553053,https://www2.hm.com/nl_nl/productpage.1117350002.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Trui met kralen,"€ 25,99",Roomwit/kralen,1679553091,https://www2.hm.com/nl_nl/productpage.1025947008.html,"Polyester 52%, Acryl 41%, Wol 4%, Elastaan 3%",No material,No New Arrival
Single-breasted twill blazer,"€ 44,99",Lichtbeige,1679553128,https://www2.hm.com/nl_nl/productpage.1145226001.html,"Buitenlaag:Polyamide 100%
Voeringen:Polyester 87%, Elastaan 13%",Materiaal: Twill,New Arrival
Ajourgebreide trui,"€ 19,99",Groen,1679553166,https://www2.hm.com/nl_nl/productpage.1111777004.html,Acryl 100%,No material,No New Arrival
"Gebreide cropped bustiertop met hartvormige hals
& Other Stories","€ 59,00",Lichtblauw,1679553204,https://www2.hm.com/nl_nl/productpage.1152945001.html,"Buitenlaag:Katoen 95%, Polyamide 5%",Materiaal: Katoen,No New Arrival
Padded bikinitop,"€ 17,99",Zwart,1679553241,https://www2.hm.com/nl_nl/productpage.1116963001.html,"Voeringen:Polyester 89%, Elastaan 11%
Buitenlaag:Polyamide 86%, Elastaan 14%",No material,No New Arrival
Satijnen negligé,"€ 22,99",Wit,1679553279,https://www2.hm.com/nl_nl/productpage.1045973006.html,"Kant:Polyamide 89%, Elastaan 11%
Buitenlaag:Polyester 100%",Materiaal: Satijn,No New Arrival
Katoenen bodyconjurk,"€ 9,99",Zwart,1679553317,https://www2.hm.com/nl_nl/productpage.1031515001.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
"Uitlopende broek met persplooien
& Other Stories","€ 79,00",Zwart,1679553355,https://www2.hm.com/nl_nl/productpage.1083301002.html,"Buitenlaag:Polyester 90%, Elastaan 10%",No material,No New Arrival
Oversized kasjmier trui,"€ 149,00",Taupe gemêleerd,1679553394,https://www2.hm.com/nl_nl/productpage.0951963010.html,Kasjmier 100%,"Materiaal: Wol, Kasjmier",Premium Selection
Slip-on sneakers,"€ 14,99",Wit,1679553432,https://www2.hm.com/nl_nl/productpage.0950844005.html,"Voering en binnenzool:Katoen 100%
Bovenkant:Katoen 100%
Buitenzool:Thermoplastisch rubber 100%",Materiaal: Twill,No New Arrival
Wijde pull-on broek,"€ 39,99",Lichtbeige,1679553469,https://www2.hm.com/nl_nl/productpage.1110255002.html,Polyester 100%,No material,No New Arrival
Joggers - High waist,"€ 19,99",Groen,1679553507,https://www2.hm.com/nl_nl/productpage.0975845038.html,"Katoen 59%, Polyester 41%",Materiaal: French Terry,New Arrival
Zijden top,"€ 64,99",Roestoranje,1679511677,https://www2.hm.com/nl_nl/productpage.0773757013.html,Zijde 100%,Materiaal: Zijde,Premium Selection
Body met smalle schouderbandjes,"€ 19,99",Zwart,1679511719,https://www2.hm.com/nl_nl/productpage.1099709002.html,"Buitenlaag:Polyester 95%, Elastaan 5%
Voeringen:Polyester 100%",Materiaal: Tricot,No New Arrival
"Crêpe mini jurk met lange mouwen
Monki","€ 30,00",Zwart,1679511763,https://www2.hm.com/nl_nl/productpage.1086600002.html,"Polyester 94%, Elastaan 6%",No material,No New Arrival
"Kaori bootcut jeans met extra hoge taille
Monki","€ 40,00",Middenblauw,1679511810,https://www2.hm.com/nl_nl/productpage.0933106001.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
"Oversized gebreide trui
Monki","€ 35,00",Marineblauw,1679511865,https://www2.hm.com/nl_nl/productpage.1098922006.html,"Polyester 50%, Acryl 45%, Wol 5%",No material,No New Arrival
Sportlegging - Super Soft,"€ 29,99",Zwart,1679511913,https://www2.hm.com/nl_nl/productpage.1070244001.html,"Polyester 83%, Elastaan 17%",No material,No New Arrival
Shacket,"€ 44,99",Lichtbeige/geruit,1679511967,https://www2.hm.com/nl_nl/productpage.1115960001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
Katoenen singlet,"€ 8,99",Wit,1679512012,https://www2.hm.com/nl_nl/productpage.1128497002.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Blouse van katoenen popeline,"€ 19,99",Wit,1679512059,https://www2.hm.com/nl_nl/productpage.1126542001.html,Katoen 100%,No material,No New Arrival
Leren bikerjack,"€ 449,00",Zwart,1679512111,https://www2.hm.com/nl_nl/productpage.1134137001.html,"Voeringen:Viscose 100%
Buitenlaag:Leder 100%",Materiaal: Leer,Premium Selection
"Denim midi-jurk
Monki","€ 40,00",Beige,1679512160,https://www2.hm.com/nl_nl/productpage.0893916015.html,Katoen 100%,"Materiaal: Katoen, Denim",New Arrival
Set van 5 slips - Thong,"€ 22,99",Lichtbeige/bloemen,1679512206,https://www2.hm.com/nl_nl/productpage.0994042003.html,"Buitenlaag:Katoen 95%, Elastaan 5%
Voering kruis:Katoen 100%",Materiaal: Tricot,No New Arrival
Jacquardgeweven blouse,"€ 34,99",Bruin/dessin,1679512261,https://www2.hm.com/nl_nl/productpage.1123418001.html,Viscose 100%,No material,No New Arrival
Sportlegging van ShapeMove™ - Petite Fit,"€ 37,99",Zwart,1679512309,https://www2.hm.com/nl_nl/productpage.1110648001.html,"Polyamide 69%, Elastaan 31%",No material,No New Arrival
Straptop met strikje,"€ 9,99",Wit,1679512363,https://www2.hm.com/nl_nl/productpage.1032429001.html,Katoen 100%,No material,No New Arrival
H&M+ Bermudashort - High waist,"€ 24,99",Licht denimblauw,1679512409,https://www2.hm.com/nl_nl/productpage.1077625002.html,"Buitenlaag:Katoen 100%
Voering zak:Polyester 65%, Katoen 35%",Materiaal: Denim,No New Arrival
H&M+ Utilityjack van katoenen twill,"€ 42,99",Licht kakigroen,1679512454,https://www2.hm.com/nl_nl/productpage.1148449001.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
Satijnen jurk,"€ 29,99",Donkerbruin,1679512506,https://www2.hm.com/nl_nl/productpage.1101856002.html,Polyester 100%,Materiaal: Satijn,No New Arrival
H&M+ Sweater met motief,"€ 24,99",Donkerblauw/Yale,1679512555,https://www2.hm.com/nl_nl/productpage.1062562001.html,"Katoen 80%, Polyester 20%",Materiaal: French Terry,No New Arrival
Utilitybroek van canvas,"€ 20,99",Beige,1679512605,https://www2.hm.com/nl_nl/productpage.1083344002.html,Katoen 100%,"Materiaal: Katoen, Canvas",No New Arrival
"Ruimvallende double-breasted blazer
& Other Stories","€ 149,00",Zwart,1679512651,https://www2.hm.com/nl_nl/productpage.1115251001.html,"Buitenlaag:Wol 52%, Polyester 46%, N/A 2%",Materiaal: Wol,Wool
"Oversized T-shirt van katoenjersey
& Other Stories","€ 35,00",Wit,1679512706,https://www2.hm.com/nl_nl/productpage.1130505001.html,Buitenlaag:Katoen 100%,Materiaal: Katoen,Organic Cotton
Ingerimpelde jurk met broderie anglaise,"€ 24,99",Zwart,1679512757,https://www2.hm.com/nl_nl/productpage.1062451017.html,"Voeringen:Polyester 93%, Elastaan 7%
Buitenlaag:Polyester 93%, Elastaan 7%",No material,New Arrival
Jurk met cutout en geknoopt detail,"€ 25,99",Rood/bloemen,1679512799,https://www2.hm.com/nl_nl/productpage.1100164003.html,Viscose 100%,No material,No New Arrival
Loose Straight High Jeans,"€ 34,99",Lichtbeige,1679512844,https://www2.hm.com/nl_nl/productpage.1056009006.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Overslagjurk,"€ 19,99",Oranje/bloemetjes,1679512892,https://www2.hm.com/nl_nl/productpage.1057426002.html,Viscose 100%,No material,No New Arrival
Blouse met volants,"€ 29,99",Lichtbeige/stippen,1679512937,https://www2.hm.com/nl_nl/productpage.1160393001.html,"Lyocell 76%, Polyamide 24%",No material,No New Arrival
Overhemdblouse van crinklekatoen,"€ 19,99",Wit,1679512984,https://www2.hm.com/nl_nl/productpage.1085499001.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Padded triangelbikinitop,"€ 15,99",Wit/heldergroen,1679513030,https://www2.hm.com/nl_nl/productpage.1059293009.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyamide 87%, Elastaan 13%",No material,No New Arrival
"Blazer van imitatieleer
Monki","€ 60,00",Zwart,1679513076,https://www2.hm.com/nl_nl/productpage.1082884001.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%
Inzetstuk binnenzijde:Polyester 100%",No material,No New Arrival
"Yoko jeans met hoge taille en wijde pijpen
Monki","€ 40,00",Lichtblauw,1679513121,https://www2.hm.com/nl_nl/productpage.0805559001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
MAMA Geribde voedingstop,"€ 17,99",Roomwit,1679513168,https://www2.hm.com/nl_nl/productpage.1089003007.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Vintage Straight High Jeans,"€ 30,99",Licht denimblauw,1679513216,https://www2.hm.com/nl_nl/productpage.1026091004.html,"Katoen 99%, Elastaan 1%",Materiaal: Denim,No New Arrival
"Trail One - Sneaker Low
Buffalo","€ 110,00",White,1679513271,https://www2.hm.com/nl_nl/productpage.1117102001.html,"Bovenkant:Polyurethaan 100%
Buitenzool:Rubber 80%, Ethyleenvinylacetaat 20%
Buitenlaag:Synthetisch 100%",No material,No New Arrival
"Denim utilityjack
Monki","€ 60,00",Blauw met bloemenprint,1679513321,https://www2.hm.com/nl_nl/productpage.1138988001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Double-breasted blazerjurk,"€ 39,99",Zwart,1679513381,https://www2.hm.com/nl_nl/productpage.1109697001.html,"Buitenlaag:Polyester 86%, Viscose 14%
Voeringen:Polyester 100%",No material,No New Arrival
Sportieve zonnebril,"€ 14,99",Paars,1679513430,https://www2.hm.com/nl_nl/productpage.1161178001.html,"Lens:Polymethylmethacrylaat 100%
Veer:PCTG 100%
Montuur:PCTG 100%",No material,New Arrival
Twill shacket,"€ 34,99",Lichtbeige,1679513478,https://www2.hm.com/nl_nl/productpage.1121725003.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
Cropped sporttop van DryMove™,"€ 9,99",Duifblauw,1679513531,https://www2.hm.com/nl_nl/productpage.1123621002.html,"Polyester 87%, Elastaan 13%",No material,No New Arrival
Trui van zijdemix,"€ 129,00",Beige,1679513583,https://www2.hm.com/nl_nl/productpage.1163919001.html,"Linnen 48%, Viscose 32%, Zijde 20%",Materiaal: Zijde,Premium SelectionNew Arrival
Jurk van wafeltricot,"€ 29,99",Zwart,1679513631,https://www2.hm.com/nl_nl/productpage.1073993001.html,"Katoen 71%, Polyester 25%, Elastaan 4%",Materiaal: Tricot,No New Arrival
H&M+ Utilityjasje van twill,"€ 35,99",Blauw/gestreept,1679513683,https://www2.hm.com/nl_nl/productpage.1158989001.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
"Spijkerjurk
ARKET","€ 119,00",Gewassen blauw,1679513730,https://www2.hm.com/nl_nl/productpage.1158214001.html,"Katoen 64%, Lyocell 36%","Materiaal: Katoen, Denim",New Arrival
Cropped blazer,"€ 29,99",Lichtbeige,1679513774,https://www2.hm.com/nl_nl/productpage.1136640001.html,"Voeringen:Polyester 100%
Buitenlaag:Viscose 100%",No material,No New Arrival
"Wijde broek van wolmix
ARKET","€ 119,00",Zwart,1679513817,https://www2.hm.com/nl_nl/productpage.1104542001.html,"Polyester 53%, Wol 42%, Elastaan 5%",Materiaal: Wol,No New Arrival
Geribde broek,"€ 24,99",Lichttaupe,1679513864,https://www2.hm.com/nl_nl/productpage.1003928001.html,"Katoen 54%, Polyester 36%, Elastaan 10%",Materiaal: Tricot,No New Arrival
Oversized trui van kasjmiermix,"€ 159,00",Lichtbeige,1679513909,https://www2.hm.com/nl_nl/productpage.1133907001.html,"Wol 90%, Kasjmier 10%","Materiaal: Wol, Kasjmier",Premium Selection
Pantalon,"€ 20,99",Lichtbeige/geruit,1679513957,https://www2.hm.com/nl_nl/productpage.0751471097.html,"Polyester 77%, Viscose 21%, Elastaan 2%",No material,New Arrival
Single-breasted blazer,"€ 40,99",Roomwit,1679514004,https://www2.hm.com/nl_nl/productpage.0935727013.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 77%, Viscose 21%, Elastaan 2%",No material,No New Arrival
3 paar sportsokken van DryMove™,"€ 9,99",Zwart,1679514050,https://www2.hm.com/nl_nl/productpage.1122433002.html,"Polyester 98%, Elastaan 2%",No material,No New Arrival
Top met raglanmouwen,"€ 19,99",Geel,1679514095,https://www2.hm.com/nl_nl/productpage.1040008019.html,"Katoen 79%, Polyester 21%",Materiaal: Tricot,No New Arrival
"Crêpe bikinibroekje met strikken
& Other Stories","€ 25,00",Zeegroen,1679514143,https://www2.hm.com/nl_nl/productpage.1138297001.html,"Voeringen:Polyamide 85%, Elastaan 15%
Buitenlaag:Polyester 93%, Elastaan 7%",No material,No New Arrival
Straight High Jeans,"€ 34,99",Donkergrijs,1679514190,https://www2.hm.com/nl_nl/productpage.1091743004.html,Katoen 100%,Materiaal: Denim,No New Arrival
H&M+ 90s Baggy High Jeans,"€ 32,99",Licht denimblauw,1679514238,https://www2.hm.com/nl_nl/productpage.1143514002.html,Katoen 100%,"Materiaal: Katoen, Denim",New Arrival
Dressed broek,"€ 29,99",Grijsgroen,1679514285,https://www2.hm.com/nl_nl/productpage.1089235001.html,"Buitenlaag:Polyester 96%, Elastaan 4%
Voering zak:Polyester 100%",No material,No New Arrival
Geribde crop top,"€ 9,99",Saliegroen,1679514333,https://www2.hm.com/nl_nl/productpage.1169114002.html,"Polyester 74%, Viscose 17%, Elastaan 9%",Materiaal: Tricot,New Arrival
3 paar sportsokken van DryMove™,"€ 9,99",Lichtbeige/gebroken wit,1679514377,https://www2.hm.com/nl_nl/productpage.1122433003.html,"Polyester 98%, Elastaan 2%",No material,No New Arrival
Capuchonsweater,"€ 19,99",Mintgroen,1679514421,https://www2.hm.com/nl_nl/productpage.0456163144.html,"Katoen 60%, Polyester 40%",Materiaal: French Terry,No New Arrival
"Midi-jurk met col
Monki","€ 35,00",Zwart met bloemen,1679514466,https://www2.hm.com/nl_nl/productpage.1012077020.html,Polyester 100%,No material,No New Arrival
Bodyconjurk met kant,"€ 20,99",Wit/bloemen,1679514513,https://www2.hm.com/nl_nl/productpage.1137085002.html,"Polyester 96%, Elastaan 4%",Materiaal: Tricot,New Arrival
Sport-bh van DryMove™ Medium support,"€ 19,99",Lichtpaars,1679514559,https://www2.hm.com/nl_nl/productpage.1120585004.html,"Polyamide 88%, Elastaan 12%",No material,No New Arrival
Shaping badpak,"€ 34,99",Zwart,1679514606,https://www2.hm.com/nl_nl/productpage.1017357003.html,"Voeringen:Polyester 87%, Elastaan 13%
Buitenlaag:Polyamide 72%, Elastaan 28%",No material,No New Arrival
MAMA Set van 2 padded voedings-bh‘s,"€ 29,99",Zwart/wit,1679514654,https://www2.hm.com/nl_nl/productpage.1120061001.html,"Buitenlaag:Polyamide 90%, Elastaan 10%
Voeringen:Polyamide 88%, Elastaan 12%
Buitenlaag:Polyamide 88%, Elastaan 12%
Voeringen:Polyamide 88%, Elastaan 12%",Materiaal: Tricot,No New Arrival
Satijnen overslagtop,"€ 39,99",Lichtbeige/blauwe bloemen,1679514701,https://www2.hm.com/nl_nl/productpage.1152748001.html,Polyester 100%,Materiaal: Satijn,New Arrival
"Verfijnde parelketting
& Other Stories","€ 35,00",Wit,1679514748,https://www2.hm.com/nl_nl/productpage.1104383001.html,"Buitenlaag:Zoetwaterparel 90%, Metaal 10%",No material,No New Arrival
7 paar enkelsokken,"€ 7,99",Wit,1679514796,https://www2.hm.com/nl_nl/productpage.0372860002.html,"Katoen 77%, Polyamide 21%, Elastaan 2%",No material,No New Arrival
Padded triangelbikinitop,"€ 15,99",Wit/gestreept,1679514844,https://www2.hm.com/nl_nl/productpage.1116226004.html,"Buitenlaag:Polyester 95%, Elastaan 5%
Voeringen:Polyester 88%, Elastaan 12%",No material,No New Arrival
Peplumblouse met pofmouwen,"€ 14,99",Zwart/hartjes,1679514889,https://www2.hm.com/nl_nl/productpage.1038545002.html,Polyester 100%,No material,No New Arrival
Overknee laarzen,"€ 69,99",Zwart,1679514932,https://www2.hm.com/nl_nl/productpage.1115851001.html,"Voeringen:Polyester 100%
Buitenzool:Thermoplastisch rubber 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
MAMA Jurk met V-hals,"€ 35,99",Roomwit/bloemen,1679514978,https://www2.hm.com/nl_nl/productpage.1115884001.html,Viscose 100%,No material,New Arrival
Oversized overhemdblouse van viscose,"€ 39,99",Donkerbruin/slangenleerdessin,1679515029,https://www2.hm.com/nl_nl/productpage.1173593001.html,Viscose 100%,No material,New Arrival
Chiffon jurk met drawstrings,"€ 29,99",Poederbeige,1679515078,https://www2.hm.com/nl_nl/productpage.1052097002.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",Materiaal: Chiffon,No New Arrival
"Muiltjes met hak
Monki","€ 30,00",Zwart,1679515128,https://www2.hm.com/nl_nl/productpage.0954102001.html,"Voeringen:Polyester 100%
Top:Polyurethaan 100%
Zool:Thermoplastisch rubber 100%",No material,No New Arrival
Overhemdjurk met strikceintuur,"€ 24,99",Zwart,1679515177,https://www2.hm.com/nl_nl/productpage.1027792005.html,"Viscose 85%, Polyamide 15%",No material,No New Arrival
"Court sneakers
Monki","€ 35,00",Zwart & Wit,1679515224,https://www2.hm.com/nl_nl/productpage.1027893007.html,"Bovenkant:Polyurethaan 100%
Zool:Thermoplastisch rubber 100%
Voeringen:Polyester 100%",No material,No New Arrival
H&M+ Dressed broek,"€ 19,99",Zwart,1679515272,https://www2.hm.com/nl_nl/productpage.1016096001.html,"Polyester 80%, Viscose 18%, Elastaan 2%",No material,No New Arrival
Embrace High Ankle Jeans,"€ 39,99",Licht denimblauw,1679515322,https://www2.hm.com/nl_nl/productpage.0882899042.html,"Katoen 91%, Polyester 5%, Elastaan 4%",Materiaal: Denim,No New Arrival
Geribde top met kant,"€ 9,99",Roomwit/bloemen,1679515369,https://www2.hm.com/nl_nl/productpage.1136436006.html,"Buitenlaag:Polyester 97%, Elastaan 3%
Kant:Polyamide 83%, Elastaan 17%",Materiaal: Tricot,No New Arrival
MAMA Tricot jurk met volants,"€ 22,99",Lichtroze,1679515416,https://www2.hm.com/nl_nl/productpage.1097186003.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
90s Straight trousers,"€ 30,99",Grijs,1679515461,https://www2.hm.com/nl_nl/productpage.1108710003.html,"Buitenlaag:Katoen 100%
Voering zak:Polyester 65%, Katoen 35%","Materiaal: Katoen, Twill",No New Arrival
Mom Loose-fit High Ankle Jeans,"€ 27,99",Zwart,1679515508,https://www2.hm.com/nl_nl/productpage.1068429005.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
90's Boyfriend Low Denim short,"€ 14,99",Bleek denimblauw,1679515552,https://www2.hm.com/nl_nl/productpage.1013984004.html,"Buitenlaag:Katoen 100%
Voering zak:Polyester 65%, Katoen 35%","Materiaal: Katoen, Denim",No New Arrival
Jurk met strikceintuur,"€ 30,99",Wit/blauw bloemen,1679515597,https://www2.hm.com/nl_nl/productpage.1145644004.html,"Viscose 85%, Polyamide 15%",No material,No New Arrival
Pyjamatop en -legging,"€ 25,99",Lichtbeige/hartjes,1679515639,https://www2.hm.com/nl_nl/productpage.0769814034.html,"Onderstuk:Katoen 55%, Polyester 40%, Elastaan 5%
Bovenstuk:Katoen 58%, Polyester 42%",Materiaal: French Terry,No New Arrival
Ajourgebreide slip-over,"€ 19,99",Helderblauw/roomwit,1679515684,https://www2.hm.com/nl_nl/productpage.1130465002.html,Acryl 100%,No material,No New Arrival
Volumineuze rok,"€ 39,99",White/Black striped,1679515729,https://www2.hm.com/nl_nl/productpage.1139419005.html,"Polyester 90%, Polyamide 10%",No material,No New Arrival
"Broek van merinowol en jersey
ARKET","€ 79,00",Zwart,1679515774,https://www2.hm.com/nl_nl/productpage.1096427001.html,"Polyamide 39%, Viscose 29%, Wol 29%, Elastaan 3%","Materiaal: Wol, Merinos, Tricot",No New Arrival
"Glanzende oorringen
& Other Stories","€ 25,00",Amber,1679515816,https://www2.hm.com/nl_nl/productpage.1148767001.html,"Buitenlaag:Metaal 60%, Polypropolene 40%",No material,New Arrival
Katoenen T-shirt,"€ 4,99",Wit,1679515860,https://www2.hm.com/nl_nl/productpage.0979236002.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Ribgebreide oversized trui,"€ 49,99",Beige/Striped,1679515906,https://www2.hm.com/nl_nl/productpage.1143203001.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Badstof ochtendjas,"€ 59,99",Lichtroze,1679515951,https://www2.hm.com/nl_nl/productpage.0529911019.html,Katoen 100%,Materiaal: Badstof,No New Arrival
Overhemdblouse van zijdemix,"€ 139,00",Marineblauw,1679515995,https://www2.hm.com/nl_nl/productpage.1106502003.html,"Viscose 73%, Zijde 27%",Materiaal: Satijn,Premium Selection
Kort ajourgebreid vest,"€ 25,99",Rood,1679516039,https://www2.hm.com/nl_nl/productpage.1120578001.html,Acryl 100%,No material,No New Arrival
"Ruimvallende blouse met ruches
& Other Stories","€ 129,00",Wit,1679516083,https://www2.hm.com/nl_nl/productpage.1148671003.html,"Buitenlaag:Katoen 60%, Zijde 40%",Materiaal: Zijde,New Arrival
Oversized capuchonvest,"€ 24,99",Cerise,1679516128,https://www2.hm.com/nl_nl/productpage.1139538002.html,"Buitenlaag:Katoen 62%, Polyester 38%
Boord:Katoen 95%, Elastaan 5%",Materiaal: French Terry,No New Arrival
Set van 2 push-up bh‘s,"€ 22,99",Wit/grijsgroen,1679516175,https://www2.hm.com/nl_nl/productpage.0509669019.html,"Voeringen:Polyester 100%
Buitenlaag:Polyamide 85%, Elastaan 15%
Mesh:Polyamide 88%, Elastaan 12%",No material,No New Arrival
Wijde broek,"€ 34,99",Donkerbeige/geruit,1679516219,https://www2.hm.com/nl_nl/productpage.1090271006.html,"Voering zak:Polyester 100%
Buitenlaag:Polyester 84%, Viscose 15%, Elastaan 1%",No material,No New Arrival
Polariserende zonnebril,"€ 19,99",Bruin/schildpaddessin,1679516263,https://www2.hm.com/nl_nl/productpage.1088671002.html,"Lens:Triacetaat 100%
Veer:Polycarbonaat 100%
Lijst:Polycarbonaat 100%",No material,No New Arrival
"Midirok met knopen
Monki","€ 28,00",Paarse bloemenprint,1679516306,https://www2.hm.com/nl_nl/productpage.0962018023.html,Polyester 100%,No material,No New Arrival
Oversized jack,"€ 39,99",Beige,1679516352,https://www2.hm.com/nl_nl/productpage.1046931003.html,"Buitenlaag:Polyester 95%, Viscose 5%
Voeringen:Polyester 100%",No material,No New Arrival
Shaping Skinny Regular Jeans,"€ 49,99",Licht denimblauw,1679516396,https://www2.hm.com/nl_nl/productpage.0986428021.html,"Katoen 92%, Polyester 6%, Elastaan 2%",Materiaal: Denim,No New Arrival
Bikinitanga met strikbandjes,"€ 12,99",Wit/gestreept,1679516438,https://www2.hm.com/nl_nl/productpage.1135391001.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyamide 95%, Elastaan 5%",No material,No New Arrival
Set van 3 slips - Hipster,"€ 12,99",Lichtbeige/wit,1679516484,https://www2.hm.com/nl_nl/productpage.0837249075.html,"Buitenlaag:Polyamide 92%, Elastaan 8%
Voering kruis:Katoen 100%
Kant:Polyamide 90%, Elastaan 10%",No material,No New Arrival
Ribgebreide top,"€ 22,99",Lichtroze,1679516530,https://www2.hm.com/nl_nl/productpage.1109391001.html,"Polyester 60%, Polyamide 23%, Wol 14%, Elastaan 3%",No material,No New Arrival
"Crêpe midi-jurk met lange mouwen
Monki","€ 35,00",Gebloemde krabbels,1679516574,https://www2.hm.com/nl_nl/productpage.1131239001.html,"Polyester 94%, Elastaan 6%",No material,No New Arrival
MAMA Before & After Voedingsjurk,"€ 44,99",Lichtblauw,1679516618,https://www2.hm.com/nl_nl/productpage.1092302004.html,Viscose 100%,No material,No New Arrival
Shaping Skinny Regular Jeans,"€ 49,99",Zwart,1679516667,https://www2.hm.com/nl_nl/productpage.0986428016.html,"Katoen 92%, Polyester 6%, Elastaan 2%",Materiaal: Denim,No New Arrival
Double-breasted blazer,"€ 34,99",Donkergrijs/geruit,1679516722,https://www2.hm.com/nl_nl/productpage.1086473001.html,"Buitenlaag:Polyester 63%, Viscose 35%, Elastaan 2%
Voeringen:Polyester 100%",No material,No New Arrival
"REGULAR-FIT LINEN SHIRT
COS","€ 69,00",NAVY,1679516774,https://www2.hm.com/nl_nl/productpage.1085424001.html,Linnen 100%,Materiaal: Linnen,Linen
Wijde satijnen broek,"€ 35,99",Lichtbeige/blauwe bloemen,1679516828,https://www2.hm.com/nl_nl/productpage.1155255005.html,Polyester 100%,Materiaal: Satijn,New Arrival
"Midi-wikkeljurk met print
& Other Stories","€ 89,00",Zwart/witte bloemenprint,1679516881,https://www2.hm.com/nl_nl/productpage.0680108039.html,Buitenlaag:Viscose 100%,No material,New Arrival
Kabelgebreide joggers van wolmix,"€ 34,99",Lichtroze,1679516938,https://www2.hm.com/nl_nl/productpage.1023449002.html,"Polyester 73%, Wol 25%, Elastaan 2%",No material,No New Arrival
"Zacht T-shirt
Monki","€ 18,00",Bordeauxrood,1679516993,https://www2.hm.com/nl_nl/productpage.0952524014.html,"Modal 70%, Polyester 30%",Materiaal: Tricot,No New Arrival
H&M+ Set van 2 T-shirts,"€ 19,99",Zwart,1679517046,https://www2.hm.com/nl_nl/productpage.1062053001.html,Viscose 100%,Materiaal: Tricot,No New Arrival
H&M+ Uitlopende tricot rok,"€ 14,99",Zwart,1679517090,https://www2.hm.com/nl_nl/productpage.1117383001.html,"Viscose 87%, Polyester 11%, Elastaan 2%",Materiaal: Tricot,No New Arrival
Set van 5 slips - Hipster,"€ 17,99",Donkergrijs/wit/lichtroze,1679517140,https://www2.hm.com/nl_nl/productpage.1011444007.html,"Buitenlaag:Katoen 94%, Elastaan 5%, Viscose 1%
Voering kruis:Katoen 100%",Materiaal: Tricot,No New Arrival
Ajourgebreid vest,"€ 20,99",Roomwit/gestreept,1679517189,https://www2.hm.com/nl_nl/productpage.1120575007.html,Acryl 100%,No material,No New Arrival
Seamless shaping sportlegging van DryMove™,"€ 29,99",Zwart,1679517233,https://www2.hm.com/nl_nl/productpage.1114926001.html,"Polyamide 90%, Elastaan 10%",No material,No New Arrival
Broek van imitatieleer,"€ 29,99",Zwart,1679517280,https://www2.hm.com/nl_nl/productpage.1004214002.html,"Buitenlaag:Polyester 100%
Coating:Polyurethaan 100%",No material,No New Arrival
"Mac2 Sneaker
Steve Madden","€ 114,99",Black/black,1679517323,https://www2.hm.com/nl_nl/productpage.1132837001.html,"Bovenkant:Polyester 100%
Buitenzool:Rubber 100%",No material,No New Arrival
Kort denim jack,"€ 39,99",Wit,1679517365,https://www2.hm.com/nl_nl/productpage.1110112004.html,"Buitenlaag:Katoen 100%
Voering zak:Polyester 65%, Katoen 35%",Materiaal: Denim,No New Arrival
Oversized overhemdblouse,"€ 24,99",Wit,1679517411,https://www2.hm.com/nl_nl/productpage.1138642003.html,Katoen 100%,No material,No New Arrival
